WEAPON_FOUND_FLAG,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECT_REPORTED_AGE,SUSPECT_SEX,suspect_race_generalized,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,STOP_LOCATION_BORO_NAME,precinct_2020,pct_black_precinct,is_dominant_race_p,total_pop,black,white,hisp_latino,other,stop_patrol_boro,pct_black_boro,OBSERVED_DURATION_MIN,obs_duration_min_bin,suspect_height_bin,suspect_age_bin
0,2017-01-17,12:40:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,3.0,38.0,MALE,hisp_latino,5.11,235.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,3.0,3-5,very_short,middle_age
0,2017-01-17,4:58:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,2.0,33.0,MALE,black,6.1,190.0,THN,QUEENS,113,0.8736473212799254,1,120132.0,104953.0,3036.0,9783.0,12143.0,PBQS,0.388,2.0,2,very_tall,adult
0,2017-01-17,9:28:00 PM,2017,January,Tuesday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,hisp_latino,5.6,140.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,short,young_adult
0,2017-01-17,2:32:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,5.0,23.0,MALE,black,6.1,175.0,MED,QUEENS,105,0.5722603429807723,1,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,5.0,3-5,very_tall,young_adult
0,2017-01-17,2:32:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,5.0,21.0,FEMALE,other,5.6,210.0,HEA,QUEENS,105,0.5722603429807723,0,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,5.0,3-5,short,young_adult
0,2017-01-17,9:45:00 PM,2017,January,Tuesday,Based on Radio Run,I,Other,1.0,20.0,MALE,black,6.0,150.0,THN,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,tall,young_adult
1,2017-01-17,11:45:00 AM,2017,January,Tuesday,Based on Radio Run,I,PSB,2.0,17.0,MALE,hisp_latino,5.7,140.0,THN,BROOKLYN,66,0.02775600631198336,0,191382.0,5312.0,134948.0,24854.0,51122.0,PBBS,0.276,2.0,2,medium,juvenile
1,2017-01-17,4:35:00 PM,2017,January,Tuesday,Based on Self Initiated,S,Transit,1.0,43.0,MALE,white,6.7,223.0,THN,MANHATTAN,13,0.05194361384023921,1,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,very_tall,middle_age
0,2017-01-17,11:45:00 AM,2017,January,Tuesday,Based on Radio Run,I,PSB,2.0,14.0,MALE,other,5.9,175.0,THN,BROOKLYN,66,0.02775600631198336,0,191382.0,5312.0,134948.0,24854.0,51122.0,PBBS,0.276,2.0,2,tall,juvenile
0,2017-01-17,8:24:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,1.0,16.0,MALE,hisp_latino,6.0,220.0,HEA,MANHATTAN,28,0.6036711998392176,0,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,tall,juvenile
0,2017-01-17,8:24:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,1.0,17.0,MALE,black,6.1,160.0,THN,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,very_tall,juvenile
0,2017-01-17,8:24:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,1.0,16.0,MALE,hisp_latino,5.8,220.0,HEA,MANHATTAN,28,0.6036711998392176,0,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,medium,juvenile
0,2017-01-17,9:45:00 PM,2017,January,Tuesday,Based on Radio Run,I,Other,1.0,18.0,MALE,black,5.11,160.0,MED,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,very_short,young_adult
0,2017-01-17,12:40:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,3.0,43.0,MALE,hisp_latino,5.11,270.0,HEA,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,3.0,3-5,very_short,middle_age
0,2017-01-18,10:00:00 AM,2017,January,Wednesday,Based on Self Initiated,I,Housing,1.0,34.0,MALE,black,5.9,175.0,MED,BROOKLYN,90,0.08536752370844602,0,116836.0,9974.0,80364.0,37920.0,26498.0,PBBN,0.464,1.0,1,tall,adult
0,2017-01-18,3:40:00 PM,2017,January,Wednesday,Based on Radio Run,O,PSB,1540.0,14.0,MALE,black,5.9,160.0,THN,BROOKLYN,77,0.7218328484527903,1,90744.0,65502.0,15454.0,10759.0,9788.0,PBBN,0.464,1540.0,,tall,juvenile
0,2017-01-18,4:41:00 PM,2017,January,Wednesday,Based on Radio Run,O,PSB,1.0,21.0,MALE,hisp_latino,6.1,220.0,HEA,BRONX,52,0.25148772136360703,0,139307.0,35034.0,37395.0,90981.0,66878.0,PBBX,0.363,1.0,1,very_tall,young_adult
1,2017-01-18,9:35:00 PM,2017,January,Wednesday,Based on Self Initiated,O,PSB,10.0,28.0,MALE,hisp_latino,5.7,135.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,10.0,6-10,medium,adult
1,2017-01-18,8:30:00 AM,2017,January,Wednesday,Based on Self Initiated,S,PSB,1.0,28.0,FEMALE,white,5.8,150.0,THN,BROOKLYN,94,0.03621526481412342,1,56247.0,2037.0,45462.0,9088.0,8748.0,PBBN,0.464,1.0,1,medium,adult
0,2017-01-18,4:00:00 PM,2017,January,Wednesday,Based on Self Initiated,O,PSB,1.0,25.0,MALE,black,6.2,175.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,very_tall,adult
0,2017-01-19,3:30:00 PM,2017,January,Thursday,Based on Radio Run,O,Housing,1.0,27.0,MALE,black,5.8,150.0,THN,MANHATTAN,7,0.10632596930174787,0,56355.0,5992.0,21520.0,17976.0,28843.0,PBMS,0.056,1.0,1,medium,adult
1,2017-01-19,11:40:00 PM,2017,January,Thursday,Based on Self Initiated,O,PSB,1.0,59.0,MALE,hisp_latino,5.9,185.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,1.0,1,tall,middle_age
0,2017-01-19,12:55:00 AM,2017,January,Thursday,Based on Radio Run,I,PSB,1.0,25.0,MALE,hisp_latino,5.7,135.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,medium,adult
1,2017-01-19,10:42:00 PM,2017,January,Thursday,Based on Self Initiated,O,PSB,1.0,32.0,MALE,hisp_latino,5.9,185.0,MED,QUEENS,104,0.02538339502908514,0,170190.0,4320.0,120143.0,58947.0,45727.0,PBQN,0.052,1.0,1,tall,adult
1,2017-01-19,10:42:00 PM,2017,January,Thursday,Based on Self Initiated,O,PSB,1.0,34.0,MALE,hisp_latino,5.4,140.0,THN,QUEENS,104,0.02538339502908514,0,170190.0,4320.0,120143.0,58947.0,45727.0,PBQN,0.052,1.0,1,short,adult
1,2017-01-19,9:35:00 AM,2017,January,Thursday,Based on Self Initiated,S,Transit,1.0,40.0,MALE,white,5.11,195.0,MED,MANHATTAN,13,0.05194361384023921,1,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,very_short,middle_age
0,2017-01-20,11:08:00 PM,2017,January,Friday,Based on Radio Run,O,PSB,0.0,32.0,MALE,black,6.2,170.0,THN,MANHATTAN,9,0.09031566003427392,0,76443.0,6904.0,48175.0,18291.0,21364.0,PBMS,0.056,0.1,0,very_tall,adult
0,2017-01-20,10:35:00 PM,2017,January,Friday,Based on Radio Run,O,PSB,1.0,29.0,FEMALE,black,5.5,140.0,MED,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,short,adult
0,2017-01-20,2:35:00 AM,2017,January,Friday,Based on Radio Run,O,PSB,1.0,25.0,MALE,hisp_latino,5.8,230.0,HEA,BRONX,49,0.2490585117511681,0,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,1.0,1,medium,adult
1,2017-01-20,2:35:00 AM,2017,January,Friday,Based on Radio Run,O,PSB,3.0,34.0,MALE,hisp_latino,5.9,235.0,MED,BRONX,49,0.2490585117511681,0,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,3.0,3-5,tall,adult
0,2017-01-20,3:30:00 AM,2017,January,Friday,Based on Self Initiated,O,PSB,1.0,35.0,MALE,hisp_latino,5.6,180.0,MED,QUEENS,106,0.18458686224385626,0,122441.0,22601.0,43894.0,28309.0,55946.0,PBQS,0.388,1.0,1,short,adult
0,2017-01-20,11:00:00 AM,2017,January,Friday,Based on C/W on Scene,I,PSB,0.0,57.0,MALE,hisp_latino,6.1,180.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,0.1,0,very_tall,middle_age
0,2017-01-20,2:35:00 AM,2017,January,Friday,Based on Radio Run,O,PSB,1.0,27.0,MALE,hisp_latino,6.0,170.0,THN,BRONX,49,0.2490585117511681,0,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,1.0,1,tall,adult
0,2017-01-21,2:40:00 AM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,27.0,MALE,hisp_latino,5.3,120.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,1.0,1,short,adult
0,2017-01-21,7:10:00 PM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,48.0,MALE,black,5.8,230.0,HEA,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,medium,middle_age
0,2017-01-21,6:50:00 PM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,32.0,MALE,white,5.8,160.0,THN,QUEENS,114,0.11605989169781915,1,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,medium,adult
0,2017-01-21,4:00:00 AM,2017,January,Saturday,Based on Radio Run,I,PSB,1.0,23.0,MALE,hisp_latino,5.2,185.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,short,young_adult
0,2017-01-21,10:55:00 PM,2017,January,Saturday,Based on Self Initiated,O,PSB,1.0,50.0,MALE,black,5.9,170.0,MED,BROOKLYN,79,0.6079678273489691,1,90263.0,54877.0,20375.0,20014.0,15011.0,PBBN,0.464,1.0,1,tall,middle_age
0,2017-01-21,5:00:00 AM,2017,January,Saturday,Based on C/W on Scene,O,PSB,5.0,27.0,MALE,black,5.1,175.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,5.0,3-5,very_short,adult
0,2017-01-21,6:50:00 PM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,21.0,MALE,white,5.11,160.0,THN,QUEENS,114,0.11605989169781915,1,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,very_short,young_adult
0,2017-01-21,2:40:00 AM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,22.0,MALE,hisp_latino,5.3,125.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,1.0,1,short,young_adult
0,2017-01-22,3:50:00 AM,2017,January,Sunday,Based on Radio Run,I,PSB,1.0,34.0,MALE,white,5.7,120.0,MED,BRONX,49,0.2490585117511681,1,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,1.0,1,medium,adult
0,2017-01-22,5:55:00 AM,2017,January,Sunday,Based on Radio Run,O,PSB,1.0,14.0,MALE,white,5.9,160.0,THN,STATEN ISLAND,123,0.014270850334584625,1,98032.0,1399.0,89264.0,7982.0,7369.0,PBSI,0.106,1.0,1,tall,juvenile
1,2017-01-22,5:55:00 AM,2017,January,Sunday,Based on Radio Run,O,PSB,1.0,15.0,MALE,white,5.9,170.0,MED,STATEN ISLAND,123,0.014270850334584625,1,98032.0,1399.0,89264.0,7982.0,7369.0,PBSI,0.106,1.0,1,tall,juvenile
0,2017-01-22,12:10:00 AM,2017,January,Sunday,Based on Radio Run,I,Other,1.0,18.0,MALE,hisp_latino,5.11,130.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,young_adult
0,2017-01-22,12:10:00 AM,2017,January,Sunday,Based on Radio Run,I,Other,1.0,18.0,MALE,hisp_latino,5.11,120.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,young_adult
0,2017-01-22,3:02:00 AM,2017,January,Sunday,Based on Radio Run,O,PSB,1.0,27.0,MALE,black,5.8,170.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,medium,adult
0,2017-01-22,5:55:00 AM,2017,January,Sunday,Based on Radio Run,O,PSB,1.0,15.0,MALE,white,5.7,160.0,THN,STATEN ISLAND,123,0.014270850334584625,1,98032.0,1399.0,89264.0,7982.0,7369.0,PBSI,0.106,1.0,1,medium,juvenile
0,2017-01-22,12:10:00 AM,2017,January,Sunday,Based on Radio Run,I,Other,1.0,17.0,MALE,hisp_latino,5.1,110.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_short,juvenile
1,2017-01-23,4:17:00 AM,2017,January,Monday,Based on Radio Run,O,PSB,1.0,14.0,MALE,black,5.7,250.0,HEA,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,medium,juvenile
0,2017-01-23,12:05:00 PM,2017,January,Monday,Based on Radio Run,O,PSB,1.0,36.0,MALE,black,5.9,150.0,THN,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,tall,middle_age
0,2017-01-24,6:20:00 AM,2017,January,Tuesday,Based on C/W on Scene,O,PSB,1.0,59.0,MALE,white,6.1,250.0,HEA,QUEENS,114,0.11605989169781915,1,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,very_tall,middle_age
1,2017-01-24,3:35:00 PM,2017,January,Tuesday,Based on Radio Run,I,Housing,2.0,78.0,MALE,white,5.6,176.0,THN,BRONX,45,0.2586710584029197,1,120833.0,31256.0,61310.0,44175.0,28267.0,PBBX,0.363,2.0,2,short,senior
0,2017-01-25,9:22:00 AM,2017,January,Wednesday,Based on Radio Run,O,Other,10.0,32.0,MALE,hisp_latino,6.2,250.0,HEA,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,10.0,6-10,very_tall,adult
1,2017-01-25,2:50:00 PM,2017,January,Wednesday,Based on Self Initiated,O,PSB,2.0,22.0,MALE,black,6.0,225.0,HEA,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,2.0,2,tall,young_adult
0,2017-01-25,6:23:00 PM,2017,January,Wednesday,Based on Radio Run,O,PSB,0.0,29.0,MALE,black,6.3,300.0,HEA,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,0.1,0,very_tall,adult
0,2017-01-25,11:35:00 PM,2017,January,Wednesday,Based on Self Initiated,O,PSB,1.0,37.0,MALE,black,5.4,150.0,THN,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,short,middle_age
0,2017-01-26,1:01:00 PM,2017,January,Thursday,Based on Radio Run,O,PSB,1.0,15.0,MALE,hisp_latino,5.4,125.0,THN,BRONX,50,0.15464018875344082,0,101720.0,15730.0,54359.0,44156.0,31631.0,PBBX,0.363,1.0,1,short,juvenile
1,2017-01-26,3:45:00 PM,2017,January,Thursday,Based on Self Initiated,S,Transit,1.0,43.0,MALE,hisp_latino,5.11,160.0,MED,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,very_short,middle_age
0,2017-01-26,1:30:00 PM,2017,January,Thursday,Based on Self Initiated,O,PSB,5.0,36.0,MALE,black,5.11,200.0,MED,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,5.0,3-5,very_short,middle_age
0,2017-01-26,5:50:00 PM,2017,January,Thursday,Based on Radio Run,O,PSB,1.0,40.0,MALE,black,5.1,250.0,HEA,BROOKLYN,77,0.7218328484527903,1,90744.0,65502.0,15454.0,10759.0,9788.0,PBBN,0.464,1.0,1,very_short,middle_age
0,2017-01-26,12:26:00 PM,2017,January,Thursday,Based on Self Initiated,O,PSB,1.0,17.0,MALE,white,5.11,160.0,MED,QUEENS,111,0.02261425221805189,1,116431.0,2633.0,61915.0,11676.0,51883.0,PBQN,0.052,1.0,1,very_short,juvenile
1,2017-01-27,5:15:00 AM,2017,January,Friday,Based on Self Initiated,I,PSB,1.0,25.0,MALE,black,5.4,125.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,short,adult
0,2017-01-27,10:25:00 PM,2017,January,Friday,Based on Radio Run,O,PSB,1.0,18.0,MALE,black,6.0,160.0,THN,QUEENS,105,0.5722603429807723,1,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,1.0,1,tall,young_adult
1,2017-01-27,10:00:00 AM,2017,January,Friday,Based on Self Initiated,S,Transit,1.0,45.0,MALE,black,6.2,219.0,HEA,MANHATTAN,13,0.05194361384023921,0,93640.0,4864.0,70786.0,8565.0,17990.0,PBMS,0.056,1.0,1,very_tall,middle_age
0,2017-01-27,10:25:00 PM,2017,January,Friday,Based on Radio Run,O,PSB,1.0,26.0,MALE,black,5.9,200.0,HEA,QUEENS,105,0.5722603429807723,1,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,1.0,1,tall,adult
1,2017-01-27,9:00:00 PM,2017,January,Friday,Based on Radio Run,I,PSB,2.0,28.0,MALE,black,6.0,180.0,MED,BROOKLYN,70,0.3795747647263855,0,160664.0,60984.0,67162.0,25165.0,32518.0,PBBS,0.276,2.0,2,tall,adult
0,2017-01-27,10:25:00 PM,2017,January,Friday,Based on Radio Run,O,PSB,1.0,19.0,MALE,black,6.3,180.0,THN,QUEENS,105,0.5722603429807723,1,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,1.0,1,very_tall,young_adult
1,2017-01-27,5:15:00 AM,2017,January,Friday,Based on Self Initiated,I,PSB,1.0,49.0,FEMALE,hisp_latino,5.7,140.0,MED,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,medium,middle_age
0,2017-01-27,10:25:00 PM,2017,January,Friday,Based on Radio Run,O,PSB,1.0,19.0,FEMALE,black,5.8,145.0,MED,QUEENS,105,0.5722603429807723,1,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,1.0,1,medium,young_adult
0,2017-01-28,9:27:00 PM,2017,January,Saturday,Based on Radio Run,O,Housing,1.0,36.0,MALE,black,6.3,295.0,HEA,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,very_tall,middle_age
0,2017-01-28,9:12:00 PM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,35.0,MALE,hisp_latino,5.9,160.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,tall,adult
0,2017-01-28,5:26:00 AM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,27.0,MALE,hisp_latino,5.11,190.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,very_short,adult
1,2017-01-28,12:10:00 AM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,29.0,MALE,black,6.2,170.0,MED,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,1.0,1,very_tall,adult
0,2017-01-28,7:32:00 PM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,18.0,MALE,hisp_latino,5.11,160.0,MED,MANHATTAN,30,0.3477465601054626,0,60685.0,21103.0,14707.0,34825.0,24875.0,PBMN,0.217,1.0,1,very_short,young_adult
1,2017-01-28,1:42:00 AM,2017,January,Saturday,Based on Self Initiated,O,PSB,2.0,18.0,MALE,black,5.5,150.0,MED,BRONX,47,0.6926247260031239,1,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,2.0,2,short,young_adult
0,2017-01-28,5:26:00 AM,2017,January,Saturday,Based on Radio Run,O,PSB,1.0,27.0,MALE,hisp_latino,5.11,190.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,very_short,adult
0,2017-01-29,1:45:00 AM,2017,January,Sunday,Based on Self Initiated,O,PSB,1.0,34.0,MALE,hisp_latino,5.6,170.0,HEA,BROOKLYN,83,0.2494362270717545,0,112634.0,28095.0,34183.0,73616.0,50356.0,PBBN,0.464,1.0,1,short,adult
0,2017-01-29,7:19:00 PM,2017,January,Sunday,Based on Self Initiated,O,PSB,2.0,58.0,MALE,black,5.8,150.0,MED,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,2.0,2,medium,middle_age
0,2017-01-29,2:40:00 AM,2017,January,Sunday,Based on Self Initiated,O,PSB,2.0,27.0,MALE,white,5.11,180.0,MED,MANHATTAN,10,0.08312076524511758,1,50180.0,4171.0,35838.0,8821.0,10171.0,PBMS,0.056,2.0,2,very_short,adult
0,2017-01-29,2:40:00 AM,2017,January,Sunday,Based on Self Initiated,O,PSB,2.0,24.0,MALE,white,6.2,200.0,Muscular,MANHATTAN,10,0.08312076524511758,1,50180.0,4171.0,35838.0,8821.0,10171.0,PBMS,0.056,2.0,2,very_tall,young_adult
0,2017-01-29,1:30:00 AM,2017,January,Sunday,Based on Self Initiated,I,Housing,5.0,29.0,FEMALE,black,5.4,120.0,MED,QUEENS,101,0.5258033251323343,1,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,5.0,3-5,short,adult
1,2017-01-29,2:40:00 AM,2017,January,Sunday,Based on Self Initiated,O,PSB,2.0,28.0,MALE,white,5.11,160.0,MED,MANHATTAN,10,0.08312076524511758,1,50180.0,4171.0,35838.0,8821.0,10171.0,PBMS,0.056,2.0,2,very_short,adult
0,2017-01-29,3:30:00 AM,2017,January,Sunday,Based on Self Initiated,O,PSB,1.0,24.0,MALE,black,5.11,180.0,MED,BROOKLYN,81,0.8019833551226045,1,62722.0,50302.0,4581.0,10474.0,7839.0,PBBN,0.464,1.0,1,very_short,young_adult
1,2017-01-29,1:54:00 PM,2017,January,Sunday,Based on Self Initiated,S,Transit,1.0,26.0,MALE,hisp_latino,5.3,150.0,THN,MANHATTAN,17,0.021623739352425245,0,79126.0,1711.0,63691.0,4595.0,13724.0,PBMS,0.056,1.0,1,short,adult
0,2017-01-30,3:05:00 PM,2017,January,Monday,Based on Self Initiated,O,PSB,2.0,20.0,MALE,hisp_latino,5.9,165.0,THN,BRONX,52,0.25148772136360703,0,139307.0,35034.0,37395.0,90981.0,66878.0,PBBX,0.363,2.0,2,tall,young_adult
0,2017-01-30,1:16:00 AM,2017,January,Monday,Based on Radio Run,O,Transit,1.0,23.0,MALE,black,5.6,140.0,THN,QUEENS,115,0.0798479973889122,0,171576.0,13700.0,66142.0,110108.0,91734.0,PBQN,0.052,1.0,1,short,young_adult
0,2017-01-30,7:41:00 PM,2017,January,Monday,Based on Radio Run,O,PSB,2.0,38.0,MALE,hisp_latino,6.0,200.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,2.0,2,tall,middle_age
0,2017-01-31,8:39:00 AM,2017,January,Tuesday,Based on Radio Run,O,PSB,1.0,17.0,MALE,hisp_latino,5.9,195.0,MED,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,tall,juvenile
0,2017-01-31,7:41:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,2.0,42.0,MALE,hisp_latino,5.8,190.0,HEA,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,2.0,2,medium,middle_age
0,2017-01-31,7:41:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,2.0,36.0,MALE,hisp_latino,5.9,200.0,HEA,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,2.0,2,tall,middle_age
0,2017-01-31,7:41:00 PM,2017,January,Tuesday,Based on Radio Run,O,PSB,2.0,45.0,MALE,hisp_latino,5.7,185.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,2.0,2,medium,middle_age
0,2017-02-01,6:45:00 PM,2017,February,Wednesday,Based on C/W on Scene,O,PSB,1.0,15.0,MALE,black,5.1,155.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,very_short,juvenile
0,2017-02-01,8:15:00 PM,2017,February,Wednesday,Based on Radio Run,O,Housing,1.0,30.0,MALE,black,6.0,200.0,MED,MANHATTAN,7,0.10632596930174787,0,56355.0,5992.0,21520.0,17976.0,28843.0,PBMS,0.056,1.0,1,tall,adult
1,2017-02-01,12:50:00 AM,2017,February,Wednesday,Based on Self Initiated,O,Housing,1.0,30.0,MALE,hisp_latino,5.9,150.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,tall,adult
0,2017-02-01,2:50:00 AM,2017,February,Wednesday,Based on Self Initiated,O,PSB,2.0,18.0,MALE,black,5.11,190.0,HEA,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,2.0,2,very_short,young_adult
1,2017-02-01,12:45:00 PM,2017,February,Wednesday,Based on Self Initiated,S,Transit,30.0,52.0,MALE,white,5.1,200.0,HEA,MANHATTAN,9,0.09031566003427392,1,76443.0,6904.0,48175.0,18291.0,21364.0,PBMS,0.056,30.0,11-30,very_short,middle_age
0,2017-02-01,12:00:00 PM,2017,February,Wednesday,Based on C/W on Scene,S,Transit,10.0,27.0,MALE,black,5.1,20.0,MED,MANHATTAN,18,0.05744830392483261,0,54066.0,3106.0,37624.0,8883.0,13336.0,PBMS,0.056,10.0,6-10,very_short,adult
